L;141644;1;817;92;82
L;141644;0;817;91;83
L;141808;0;817;90;83
L;141932;1;817;91;83
L;142221;1;817;89;85
L;142345;1;817;89;85
L;142509;0;818;90;86
L;142632;1;818;90;87
L;142757;1;818;89;87
L;142924;0;818;89;88
L;143050;0;819;89;89
L;143213;1;819;88;89
L;143337;1;819;88;90
L;143501;1;819;88;91
L;143629;1;820;89;92
L;143937;1;821;89;91
L;144103;1;821;88;92
L;144103;0;821;88;91
L;144228;1;822;88;91
L;144519;1;821;92;92
L;144645;1;821;82;91
